signature,block_time,block_time_utc,wallet,side,sol_amount,token_amount,price_sol_per_token,mcap_sol,mcap_usd
29FkD9D4PTRs62jH5RYAVxacwTXa5tJUbaA5Rm45ARbzJSbSi2hBDNYXByDUTpeGRAerdPA6R81aJrAXERMiysSC,1785083517,2026-07-26T16:31:57Z,niggerd597QYedtvjQDVHZTCCGyJrwHNm2i49dkm5zS,sell,0.48501021,2221735.487659,2.1830240939754982e-07,210.47930734873984,15675.891579577807
32kPa3q7jW7hPzGLpAMFdrcUmt8cTFmzmJYP8qBtAdUGFYE3wCkoKNKd8ma5JfV8AdjtpUmKgpcwKB9DaSUHZU8B,1785083517,2026-07-26T16:31:57Z,3uQtt2nXFDfNnUb1mVvHPXxAgfu7UkwY6ZCPQgtrVja7,buy,0.293333333,1346772.325178,2.178046931289821e-07,209.99942727891633,15640.15149642897
55xogXYAw2EPc5gM5G2PL2pmf4ttrtvZEb2vc8sEdnQu4aJFpGWPU6Uj3CAxs27KG1GRgY7TsGsyQGSAWE5Zt65x,1785083517,2026-07-26T16:31:57Z,rQzGmujNeJhpwgU1gvJicLWoSzTEBXVHJKGg8Bhb6sU,sell,0.005782396,26457.521337,2.1855395773274892e-07,210.72184117831847,15693.95479949593
2XvjbThFC6fkTjQavUX3uKHydp5LdAW4NpZsW8W8NxAZN5rxch9SjBRX8ZUd33y4u9qVaXL7K4izzt9KfiGZ5XM1,1785083518,2026-07-26T16:31:58Z,DbG7RyLFBWXpEWgfKUA8qByvBZEZ3chqGh9TLkpjpF3b,buy,0.977777777,4420540.962436,2.2118962029958934e-07,213.26305193730425,15883.216845444773
4gvHKC1Q6HmCXtcdsMyqwM12xdGjvPJZAScf2q59dCudbgEHNq8YHN31Bw9sfN2GcBxqZAzkgWgbXQHF24F1Fw1y,1785083518,2026-07-26T16:31:58Z,ByQb7K6kEZxBEWiLaDT2ZvoE3Q2hu555Z2px8iP3Gtuq,buy,0.01965432,89914.034218,2.1859012523392456e-07,210.75671257812112,15696.551920749416
2oQRuD1kij2geMPabuZfoRoBs6ZBRPbPERmoLc3zyQLfspWXhEByrLghiaeKtzVNHF78JKafwpJgS9wFZvvobPQb,1785083519,2026-07-26T16:31:59Z,FR2foNg3m2X2pYmWEZgBb3gCWpbF8fHhkgo8CGdMHzZa,buy,1.891326598,7071470.994733,2.674587224367752e-07,257.8740509471589,19205.715349188165
3Ad6ZSqe9iYKr1vcE9dKbs3j89GiHSmhWtf9hM4UwX5xV8HWtzSRMDZDUvjpSmoCkCvzcKvL6xRQyC6fy6TA2ivH,1785083519,2026-07-26T16:31:59Z,niggerd597QYedtvjQDVHZTCCGyJrwHNm2i49dkm5zS,sell,0.231371972,1036809.894243,2.2315756561035744e-07,215.16047380751527,16024.531352285418
3ctBM7LQnXkxU7KveZ9K231HfkyUrqtQpJ8KfSsmv37ZTFtsBEH5vW1owCD2NzpbVeWgUbNtpiNKUiJUWEGwER1V,1785083519,2026-07-26T16:31:59Z,DLrGWqkLdPkBv6pFnLcVPdsTi1XZPTHUwtwbuMFK54ye,buy,0.488888888,2184151.713685,2.23834674549768e-07,215.8133178185369,16073.153290774577
49hfSnuYDq1kyLax4Kow7GJ8dfWLuvhFyuzht1P1faRcCVnf5jcMUjgrvsDUt9qytPEFbVodJSxZ3XPGA83Pyds6,1785083519,2026-07-26T16:31:59Z,Asv93YcxAm5DXJ69hcBrmSnb7V8okFAqUkm3MpAens4i,buy,0.293333333,1298490.636355,2.2590331018744772e-07,217.80782166930672,16221.698183446211
4zosJ3donYsmVAsGce7p6bR7mJJAXn7ekq3D5fuu566J8EexhomVVjSRSSWvNXYWvSeL8G9TR62E8pZKnqm43fYo,1785083519,2026-07-26T16:31:59Z,CBQcSSyjVKKFwQfQiX3D4EJ6y33Y18uGFNQojGwsMoQY,buy,0.493827159,2165982.891981,2.2799217889867425e-07,219.82183351963286,16371.695975644318
KhCBL5nf6a4e1C3FpNCypziqGFWctFBuBpSYU1697uBaNAJ1QZibVaboefiZASwrL7AbfxowQnfatbqw38QU8aB,1785083519,2026-07-26T16:31:59Z,8M3bQsiffCKZ6pbAwtm2v1HDfVyfScu9fePfcJfpAomX,buy,1.918545977,7477141.632525,2.5658815511190404e-07,247.39304211477352,18425.12004901053
kS7LiBtzda7uxYwu2xrkNCqG6GvCLujJzvFx7fjfZ7cDeHSXT6Ugsh7uURuuTzGXkJmeAUA9voBTtTwyCXfiAiz,1785083519,2026-07-26T16:31:59Z,8zgiH1ZyTbsQw13oNKNSFkDyj59xSq8xbWKrvwxqNPRy,buy,1.999287922,8138996.44662,2.456430513408411e-07,236.84016793005432,17639.172424722256
oaUonBUViBoMUT45UZaVPxpmL8Uxf2B1J4LQF1camfZiqzmgXqZykkgQrm1qey8LLVXytvNn4GvWCLXvLFwUvgc,1785083519,2026-07-26T16:31:59Z,7FPPD3ddrjPfhRJ7Ktf97c6DDyFVAcbc4Ws9AjH6yXK6,buy,2.013061726,8577787.149475,2.3468310543508982e-07,226.27298349453486,16852.15901423938
2Dmr1YbLPDZxbkYcXDHkcagHW5hibsuFfwnvvCnLN4VizRb24pJzF8zKFXGuGuEwFJa7zLh1uw4PBHNrbHwfVTbt,1785083520,2026-07-26T16:32:00Z,GZ2VofY4gMPEopeN3oD4UZYh7W91tB7WdmzRDjKMUbJe,buy,1.032142532,3656416.984668,2.8228250123767483e-07,272.16660366297566,20270.1834415186
2ZMTsiEddmAPcVneyweZUUxPXG1QPszteqiTEMwtYEW8wutYC93AZfucDLcuuV5cGsdua871JYNBSHmSWqSHczLa,1785083520,2026-07-26T16:32:00Z,B7cRRKmjDt5KkFKfhD3NicgwywvkicgHvqVySU4LN4od,buy,0.950765494,3439291.770678,2.7644223212053104e-07,266.5356268821923,19850.8045362259
2iHY61gmAzwRKQACemRhzRVaxFHthRZ8vfqLpMtbjAR4RD6ZtVxsrCux4oVVZuRTmC6JxBCoUkuj81FNDW5jyivZ,1785083520,2026-07-26T16:32:00Z,Sq4hqLzhr4V1TLddaxsGh1pF8aKdGtwm96vYT7VWjEm,sell,0.018722159,64580.729634,2.8990318174019654e-07,279.51418886885295,20817.410389905515
397uashbCRdPVDzfPjLzJcwQipFsy3HdAvio3FF8tuEVdUCjbVRFcGnNxBLoqLJVK1ptXtLHfYXnwJzkfuTdc38j,1785083520,2026-07-26T16:32:00Z,HPPiUuVSFUxYsLygarsQ4NVmdGAJ6DHg7AujbVG8yHsm,buy,0.120752592,441802.664537,2.7331793511600073e-07,263.5232924270662,19626.454556578054
487x3HeS74TUQ2KBCxSauGAzPHA3H6eqGKtqkkm1xY7Fp8n8fXXi1E68vQJaeLMSSgGarkwCm79ratVKaXcsZjKL,1785083520,2026-07-26T16:32:00Z,5DxSJt88LYpwceUrjyNbxtqRTNHDtpYq7H5gTbFEcUuF,buy,0.950425307,3297965.520771,2.8818533760104596e-07,277.8579055253052,20694.0551848473
5V3xxH74wP3KYR6PUuWKSmywkdWMVJjsHfFDZ32Z3Uc49PeqZxGvZ5tcAuXP3TQ9ncJKLwomycWgWrEvdzEU8jzN,1785083520,2026-07-26T16:32:00Z,8hNhf7JczuDzFbUEFuW6vT67Jc6dTDRjtkLgsXXgwH78,sell,0.18038379,620940.832556,2.905007700290542e-07,280.0903619375131,20860.32209780288
Wbee67e9K2xupyC6yRhBEBVoZsNNQNaxyd7jmeyJNUKV7fPH6YZPfCAZgL8gMsd5TcvHYypzY5kXZntm9G8dyHR,1785083520,2026-07-26T16:32:00Z,75wECSqHeZHhYMB4on6rzpehx25ALxrVA56xRE5UBFzw,sell,0.011831655,40825.345698,2.898115079667194e-07,279.4258003238215,20810.82746607208
2afxR66UU21AS1iwySC1UmgvdZEuuz4p9fHpBNeXbYFyjRM7j3YGLwf8m3JteSiFkwjHDUFesJdTWrBwZpfSYdzd,1785083521,2026-07-26T16:32:01Z,9jVLi4onbfoRoYmhjKt1Nm3xmaUYR4vVNZ9zqdhic5uy,buy,0.197530863,683980.2127,2.887961659303715e-07,278.4468441633177,20737.917635521422
3u9d2WgmwpTjPm8GpYcsuA9W1Ri5paNS22K4xN815hPEjESbDBFfpL1ibWASC4ZQPBcFeju7YLo3qHXGL5Vcxvpe,1785083521,2026-07-26T16:32:01Z,A1VtyWpvCc4928qLwtwu1BPnvaSvGac2z6S8f7WKFMEw,buy,0.083932255,288820.18169600004,2.906038439112387e-07,280.18974205607344,20867.723642322107
48pgpdEvGmcLf8R7GkLVL6ALj2TnnMRVbWut5nvVVKJYzrggRg9y6UowAYRMoFjPR3ZVG5ECN3fE1pTQeAPNecsw,1785083521,2026-07-26T16:32:01Z,3uQtt2nXFDfNnUb1mVvHPXxAgfu7UkwY6ZCPQgtrVja7,sell,0.398849201,1346772.325178,2.961519133883932e-07,285.5389904857945,21266.12023281258
4Q7eKQLL6V7Jk4Dxucq9mCicf4hkjR57BzQw1j4bkSHZbWQ6UAztsQW7YJYu9jzRDa91iwU3a9nqtdq8NA1NRLj6,1785083521,2026-07-26T16:32:01Z,7ikPbksKsuAC3x6YLHDtrwc4XGn6jorn3RJ5zTqDbnCe,sell,0.137248929,474312.02615,2.8936421898059855e-07,278.99454042044596,20778.708472651353
4TqGUbitQFH1CaNYfoe4pYvh2CFpK7PVXqF5s9JAYiUFCp6KLPzu5PuRA7e6mSRvn25gUyKJGR9H3sbGNan2q4UA,1785083521,2026-07-26T16:32:01Z,NJXwAmfDKHZXwjKLxGnu7VYCXnp7h7547z2S4ucKbRV,buy,0.080770311,278873.5352480002,2.896306059596927e-07,279.2513811351279,20797.837228096676
58kM9wE6uKqbQS7y9Rhf8ztb6iUbviqLUt6MXSHhFj6u3tkBpwZjj5iYecQ8xpxwgohpGWEsEyowLmqAqmu6WZ6D,1785083521,2026-07-26T16:32:01Z,8NsfpmaZCjGqFRr6kvZgCe3buAqBzA3m8v9nY6NW2anL,buy,0.977777777,3328092.324139001,2.937952682105829e-07,283.266798227078,21096.893908646758
5dB49xnGYLzbNmNC54zm699og7NphNHSs1Kc9evWTDZcomLT841z6QBo66AwofPG91CRn9cLRGm2cBtjTinksZHA,1785083521,2026-07-26T16:32:01Z,9HJb6Y6t5Bntxq9Fa58aNuewXCfsEZnWfpf6JevRUUdC,buy,0.098765431,332471.917113,2.970639801930452e-07,286.4183723938032,21331.61406030863
RnJ4aqZykD9P72f1TnVX8iNebxBMMDn5UrJmdrVbJfc4MVSU5NanLtbiTzawW3UvFWWHQQsoUVW218eFsHxYRyo,1785083521,2026-07-26T16:32:01Z,9UeM3cDFALtCccb9TjVWkyYo5mfXpxPuvpgPLGdKopyL,sell,0.124893649,432788.689286,2.8857881939115665e-07,278.2372864715137,20722.31038320876
jQq5kcfC9VZPjbTYqrn93oKNdLRBdSJLRT622Lmm1da3FPBd32Ltpf4MRgVZdFwP1Er9Fz2Fohb2ZEfaSpAjqP7,1785083521,2026-07-26T16:32:01Z,9aTVpm4nqSRvt9z11CEUQ7EjpZZ6S3PHCy5t7sAsu1o9,buy,0.079741878,274865.574672,2.9011227795680423e-07,279.71579189724963,20832.425201836762
23zpZZBJdtymc5hQ8m2SAMqAmTojP9naPiJK9GemZJsLogFv6qRtq9dw7rtrWEp31VRRpVe7y7wG6QMSc1rDSF2K,1785083522,2026-07-26T16:32:02Z,5eWFPsoyqrbV9W7AsdUjLA1ZscphwecuZNaa5kQhEu8J,buy,0.097777777,331179.345431,2.952411687170619e-07,284.66088333103437,21200.721345260823
5BEW2Jtnfm9Fi2NQq9NftcadMTz7eeQwRHTfELkNRy8EyuUAFtZKb5uQeRj4f89kdVepzCrFsV5KRbdpXuM6TRfm,1785083522,2026-07-26T16:32:02Z,5ajog5xEVyZsbfVfZ1X6DrWKiq6EhXdfCtA1zf1jLDe3,buy,9.7777e-05,331.5093750000233,2.9494490163360575e-07,284.37523329772426,21179.446954878815
3MgA9XwBPu5rPcFVrpBLqvC6SrwgDgaXNT6QTqJcCgHUDWTDu8CQeQvzRJZS9LKiQGbKRWTMu6LkvnAxSpcMbKHk,1785083523,2026-07-26T16:32:03Z,DjPpp2Jv7sQMWdAanxXi6ExiFUePdiR9RRNPoJpegnyV,sell,0.140534553,475254.114398,2.957040217905611e-07,285.1071495659476,21233.95796696129
4SUBt3nP9Z51HCYbjCFYx9WW28TTuUyn5JmTyk2vYnxJqVTx85T58HFKbvg1ijExEijBLRH8hbFMK4rKVkYCcqED,1785083523,2026-07-26T16:32:03Z,8EDnMf26D4NYxBoHnCiQ6jGx3tqysfhur6eBYHDCACrC,buy,0.097777777,330516.012582,2.958337063192714e-07,285.23218670984414,21243.270372707168
3EtfyJ8oWnpgj2GPYEW9utZ9Xg3yQSv4g5wkpUcr8JywTUWjAnV1oVDCML6TRCy5V6VTbx3vN3mkRi6DeLo1ny1e,1785083524,2026-07-26T16:32:04Z,BcKF9Hi4auwcjpb2KCjk2UBDas9ekgvAKxWJsDNShieA,sell,0.129252106,434773.690474,2.97285941702421e-07,286.63237967334004,21347.552705078593
3XBrkRR41y5NVhVpAszqSCXnakrk3H6EaGsBaYahvf559tpyagiJpofcCfKDKNCwKnZT69vQh2xtXutJYbfxQAXu,1785083524,2026-07-26T16:32:04Z,5fHJszey2UdB2nETS1y6NS2wSG4ic9byKtbgJzaYzGeV,sell,0.401431692,1383987.955302,2.900543248675915e-07,279.65991561942985,20828.26369786753
4Fzzu1Gw6TAnzYHpc8JN2rVg78ywWprHq9SnPCnQ1QEbH6sXmbbzXsXa4ghefStbcsXUUwgz6pUQuusQNdPkhcqH,1785083524,2026-07-26T16:32:04Z,wPBUBzZqycXSKoE5SSA2hnoRc8dusQhptrfUfnfDsan,buy,0.395508921,1334032.336628,2.9647626233687703e-07,285.8517160402424,21289.411129896187
5tfYLtPWJ9yjLkAbz7MhKYytLmHHLXaCd7o7SMc6eGaY6Z6XuvWD7G4fkrjcg1MtoUNFyXrL1bvv1KksPKDYg8Y3,1785083524,2026-07-26T16:32:04Z,ARC5JvKVCcnitPgTmmqV9xc1FJUPB43AEWPU1iMdYM7k,sell,0.435602554,1488872.2767460002,2.9257214389942815e-07,282.0875058934583,21009.063617891283
5y6acwAQnFyfxzX9z4HrKtUih7sSbHARopjRMaUAgcXnwC6MoLHy3PANiQh6SH9HawDgWMy4sQojs2UFeo7cd26v,1785083524,2026-07-26T16:32:04Z,7GZeuQXMP9dKhMmAGwX47J8TQL54yfuUNWj5V7faEY1n,sell,0.496006783,1679175.767391,2.953870539536578e-07,284.801540612994,21211.19709382562
2THekn71E22wbKu7WWmmhZXvv9K3nAZhmTKDJHvY31Yna2TGxUNkHZPghMppRgiWHCGH5YnUWajoPzXu8kn91XE4,1785083525,2026-07-26T16:32:05Z,8M3bQsiffCKZ6pbAwtm2v1HDfVyfScu9fePfcJfpAomX,buy,0.338680851,1168156.9530690005,2.8992752224794133e-07,279.53765710827724,20819.15823667208
2ad11KACbRJTTK6LLjuKwgN96YnzG5rzvy7uN949kUwcAsK62Vu4T2FhwzAPb22yLYZdSigWfsmWPcvHuCBzoUiq,1785083525,2026-07-26T16:32:05Z,8zgiH1ZyTbsQw13oNKNSFkDyj59xSq8xbWKrvwxqNPRy,buy,0.334290688,1115317.009261001,2.997270598621086e-07,288.98601773361355,21522.84487757365
3qtyoimrkGhD4K5w7GyjvLNhTNiVjWaRdpgnXzx55xMWDdxgSizHjtEhfCnGDFF1fHTemvDVVNS7zrAPdHjeHdby,1785083525,2026-07-26T16:32:05Z,8M3bQsiffCKZ6pbAwtm2v1HDfVyfScu9fePfcJfpAomX,buy,0.310750399,1043619.673582999,2.977621128328471e-07,287.09148669826084,21381.74567177321
3z2x27Vmh6JKGEr9gfkhZAaFrfqHCyRcvPF4KaBxFviepd6sEbSH8ahh3b6gGWLmN7SH9aAxjKHyFqjbwHyyRxmF,1785083525,2026-07-26T16:32:05Z,FR2foNg3m2X2pYmWEZgBb3gCWpbF8fHhkgo8CGdMHzZa,buy,0.332736691,1124839.644068,2.9580811163149676e-07,285.20750923528266,21241.43246559622
4Akg1fwb7fQXEkWaHSHAkKhEbisY2UaR83qKxBBBXHWo4Askti1cw1pvicnPX4wWQfLJr2n5tfAyXh57Km52XXek,1785083525,2026-07-26T16:32:05Z,NiggaLo8cqEGwk7ZKhA3TA87CDPScMAzH8CShbNWJFg,buy,0.197530863,687881.52583,2.871582613905187e-07,276.8676356973966,20620.302744988203
4weqRGXRNbiPNQzUqDP4hqmBYES1EzjGXFy3LxXgzEamxMm6cPST2nyctKCopiHMcUUFKQ6AD7uXDTqYavdt5CBd,1785083525,2026-07-26T16:32:05Z,3YkT717kqX5edfDHUBjH9roVthZHzSPYLChsNPjoXB9f,buy,0.138271604,479279.921513,2.8849863679559443e-07,278.1599773056555,20716.5526195722
5xRhPEDpUtH5ChisDta8CMmGACGWcBx5nRCVHqabCZi7YQXKTF2w5AVFEiByf4QCu491umfkEQpj1BLWK15owFw2,1785083525,2026-07-26T16:32:05Z,8zgiH1ZyTbsQw13oNKNSFkDyj59xSq8xbWKrvwxqNPRy,buy,0.319288821,1086626.5255540004,2.93834922571226e-07,283.3050315309822,21099.741414818647
6opKTLFeS3Pq9BTeg4TbALxehZK7ckWMdcsTTxBN5B6BbL1y11kVMacrB3TkNYGB7KCZXn7fTosbfCLoR54ZeYU,1785083525,2026-07-26T16:32:05Z,FR2foNg3m2X2pYmWEZgBb3gCWpbF8fHhkgo8CGdMHzZa,buy,0.319808106,1095581.4331169995,2.919071977060851e-07,281.44638876339417,20961.315063663846
8ejauSzrNQVBLF7ukqhKHXeE6xskjjrwHbuRLsd9UFSYSxxNJztjoD2rio1U4TRJW3JvwqLdE8bNoewaHTVK79P,1785083525,2026-07-26T16:32:05Z,FSG4XbDyJWJKVuvmwMbyypTh4Cqnoc8xR4gTr3ViNuLc,buy,0.056197529,195186.651678,2.8791686581472405e-07,277.59905471470876,20674.77672325738
abRgYNdALYMZsEr38RPRH6rUgSG7hjjoeRxB2gFnrgfSH56zzxXfTmTdWcWHrLF8TiSpuzvr1CJd8EkC1XpKfCv,1785083525,2026-07-26T16:32:05Z,FmtfLdh9urwekvhn3SVUtV1dxJj9sMt82wxKrZsJioPU,sell,0.381808154,1327067.852457,2.8770808764081e-07,277.39775833160314,20659.784749382736
2DoYuBJQQe7eoRXszUut3JE8emWoN89tLyjStwwRpXZ7funSSh7WVfsCb3yeATv64DzNwrEHvwnZXKV56qZLb6L4,1785083526,2026-07-26T16:32:06Z,3TofRdzMWUKnB1R7AXAvEvfqw6gdoEzXVqKBCtMGKHVp,sell,0.728604707,2408453.104608,3.0251978151701974e-07,291.67865919902704,21723.385045660394
3cXjMQ9f9HxSgDN1ooePvfxRh2N92XQGP9HqPtitmnZcdFPjAfBVREYC3bDuG1RPKUZAfMPigqsPqTaPMJtrhipp,1785083526,2026-07-26T16:32:06Z,FR2foNg3m2X2pYmWEZgBb3gCWpbF8fHhkgo8CGdMHzZa,buy,0.318512221,1055646.4775690008,3.017224305370553e-07,290.90988215052863,21666.1287490062
3xN8mRaDHKxhSodwq6DxVVD6D6ozHpmZAzXLZ1uTX89uXDrHdzUpCNZr4CPdu4FXxM3N4Cmq1hrBwkKyfwJTUBxp,1785083526,2026-07-26T16:32:06Z,8M3bQsiffCKZ6pbAwtm2v1HDfVyfScu9fePfcJfpAomX,buy,0.3235419,1073881.818268001,3.0128259413295696e-07,290.48580775786905,21634.54491169343
47R7c5tEAy2hKMWSshuRjMXY6gkTFZDmw513kFwTPkXVsozhXJP1LjMwxTbLxiaPNXmM5FNgMoM9ExXMyfSqPQn3,1785083526,2026-07-26T16:32:06Z,9xNbwMQkTVsmhNU8PNqgDNS1Tniq3GzwHNikknc1vcxk,buy,0.097777777,323153.621001,3.0257366975224896e-07,291.73061629128546,21727.254659995848
a9ri49pRA376mGpx537MGG86VmTWQ2j9tB1yC8ifprYPARoRuNo1WEcoo1yFp2sGdaqszRbC8zvZhQM8Td59dzC,1785083526,2026-07-26T16:32:06Z,8zgiH1ZyTbsQw13oNKNSFkDyj59xSq8xbWKrvwxqNPRy,buy,0.335723657,1105340.7432579994,3.0372865475894085e-07,292.8442111658339,21810.191993536533
cNDKFGPVXSNfjzRpXmk85ZsQKC1tZRFbsQ5sssRSRNph95zkh7xK9jE9BUfCoUwSLRtahTjCwTwMUxirueGGBaz,1785083526,2026-07-26T16:32:06Z,FUS7oxTdvncd5z2Zgznstq6hJHfYLXdCZ546A8ZzuCLG,buy,0.296296296,975356.848436,3.0378245303256523e-07,292.89608152035845,21814.055147895808
4kFHVUquFnCeQg1HhYjqCuwJA4kvbA81bXFXVu9LAcXWjgpAanwwnpCXC6k5PEgkrAGFdP9H2zS3uC5Dj5nQTQPs,1785083527,2026-07-26T16:32:07Z,4ghRtYKP84X7CS8YMVsVj4xuZJSYvnowmqbrrMNrN6Ch,sell,0.082465529,270875.84296300006,3.044403225401841e-07,293.53037556535594,21861.29553843205
3r6LpApvksvaeM4QJgQMZ9GVVaRHoRCicnGyiU5xHmWpscWXbn63YUJ9WTm4JRLz1ZUckvcedFAQPjCiWUEhb1bi,1785083528,2026-07-26T16:32:08Z,EqVjkrxV7i3xVMFBZWJFPWrp9e1fBPYZTtSJtdQc6PSs,buy,0.977777777,3182947.544836,3.0719255131500433e-07,296.18397525666535,22058.927987818846
2RQtnmj9mTJArC1J1SuQj8YRYZUe1cGyK8qq5dvKyWiokq2fR9diQ914uq8NN7Y6oJ2dunrcuWTZ8ctbxVy5usEp,1785083529,2026-07-26T16:32:09Z,2bhy5b5JFXkdaFxMfQmfYXPMMbbfN1JkkpxXYoS3tf5P,sell,1.022887097,3341353.3577820007,3.0612957908737765e-07,295.15909578410594,21982.597921474808
2a2sddasL7bDiGN5nu4XdB2Vv9iqhMUgPBEde14PnvzfMWMD89oEmrJj5kz1vbXE4qnDvJ8tqn3CrijhgdEBsnxv,1785083529,2026-07-26T16:32:09Z,DacRsQhWbr33YQf9STvE53q6Y61oB6NMDoMatcUTB4c8,sell,0.137456749,443693.321287,3.0980125777256635e-07,298.69919590759235,22246.2543655008
3MYAVJ1iRoTvRQ5zaCFANM7fYEe1iocMTvXUVve5XvshqAsdVK1uMpkSauPuraqiTrdSwZF2UEnPPM3znHJCxnFZ,1785083529,2026-07-26T16:32:09Z,GSd9FrhvNhs1Cfm67hV3bBhapBQf5b8uXZQ9xqs2wmQz,sell,0.012068895,39015.273826,3.093376982005755e-07,298.25224849232205,22212.967011452543
315sDqRRT6EJiwMHgfzY6wJvpGZYJ7vcFunXpQcsHcNX48BQcHw3zYZHKcdDNVENXCauqxe77Y54tLEPmTP9crgS,1785083530,2026-07-26T16:32:10Z,GcNY3SXi9JfP3Wj9538vwDenhA6CxURAwZF2rCPXgrCC,sell,1.580313452,5300522.213733,2.9814297314057145e-07,287.4586984665033,21409.094544867778
3mqQeH9prwyRRvSm21xd57arzer1iEQWUrkg4eGVAcoXt3pSMsFuTdJxR3pU8PisWX5H517yfyLzdAuZZsvLv6dT,1785083530,2026-07-26T16:32:10Z,8hGRwXvWXz6ungB1WFgj47rLbTL3Gxmk9KHJ4Ten25LG,sell,0.917094426,3244088.721583,2.8269708528578423e-07,272.56633064503103,20299.953953931727
4pLLZVyASEKGnYWympMVXKNFB4ZgH1vjQ7uLr9RjwCk1SRqKKaCYb6g5wwi8L6DeyzfBqwW7FmLVjduP4kydBsuk,1785083530,2026-07-26T16:32:10Z,F35VF7nWWMRcGrEPXgjsZmNxcz8GLLVGS1S88NkrR5rb,sell,1.324773685,4578086.403078,2.893728008517512e-07,279.0028147509994,20779.324720919572
5ELXNAmbdKm323wHN5ynGWQkCcVekmSxxbBUqBLCVQ4hwhLBpVQUcHzSTsd6PLHF53qAQyNtf66KuhLRQnzP6Qrh,1785083531,2026-07-26T16:32:11Z,4pBk4GacSZVDbkxK9Z8RiYw4LxyAJ7RvSCHYaizEkpw7,buy,2.962962962,9971343.929426,2.9714780504723433e-07,286.49919329402616,21337.633367789338
5SJk59zLZozkzk3sZccPHKjhqxnaYVW4Bqo7G3PD2sBpy8cpmezeFswYuYtpi5FGaekSLzLJTiigwhGrfjgzGLW4,1785083531,2026-07-26T16:32:11Z,64hP97Bwr5PubotcTeGgfhkFrGiLVVxT2kVo9M9b4AEz,buy,1.420346896,5000687.065499,2.840303497092092e-07,273.85181610132827,20395.693202097587
Pb7j7rAHEXsTE1SqLbWFQCWvnoT6vjz81a4aiLjWivaJX4QZ6f9HHxaERoXecDKyEE91SCwrUTsdo7n6ztDyZwp,1785083531,2026-07-26T16:32:11Z,n37YdrtNez7JA5YG3wW9WxLdTrtKkPGkkRavAAPKA2u,sell,0.12417108,444061.084306,2.796261243969634e-07,269.6054209484414,20079.4339419395
ch21yHLqFFfcV9ewpgDttnTehXjmcfU6o8dBBMurHgeJnFmDNybwi1wqRburF77vnQb26hgQfeCbyztiQYCKu88,1785083531,2026-07-26T16:32:11Z,9FCoF2Q2SzsTwjr5oEHUcBaT5SYWecmV1QmdR7dmAP33,buy,0.098765431,353299.846212,2.795512991554916e-07,269.5332771501176,20074.060879974844
2Ler4LmXAsYR6SHWUL3ch8NpWy95EiRmhaTWahp11GSPT5FJ2tois3sdJZ1qNi4LqkaJU3XxmCkyeazTHguSy4v9,1785083532,2026-07-26T16:32:12Z,7vvD6TWN6FvsDLAii4CJKQugj2V4FT54YhV3J5ZDQ7ps,buy,0.118518517,375319.551144,3.157802907915331e-07,304.4639638362669,22675.597649501637
317JoSoK9kWrMWYnhL4NTjYGEcGqHbM7dGYo75caNvRR1EEdqcKfbSZU5ZoGEeDRWiuQiZvzsYAdp4UNTdgaBCLr,1785083532,2026-07-26T16:32:12Z,3hZEk5bAdApcgJg6kNjASis5QYR2KWsHnXKxHhvb8vQ6,buy,0.977777777,3130405.232339,3.1234862723169444e-07,301.15527763751135,22429.176246961575
4TZ78ok2bdiGkLqzR8rb9GnoNxdcCfYAtFgnK23NtQnrrpCs14yaugbTwbbVhrSL9X3gwrMFtoKjrcuUW9bZvYxr,1785083532,2026-07-26T16:32:12Z,2bhy5b5JFXkdaFxMfQmfYXPMMbbfN1JkkpxXYoS3tf5P,sell,1.045369028,3341164.870177,3.12875619317948e-07,301.6633843945509,22467.018572340414
4agUHsmifv8j8SAAQ6C7ZFHGwMci9EjFCb4ov7p1jWEmT54zYAfNC2C6bDRHjcwr9HDLSjpPDWDUuGwofV8QD4JK,1785083532,2026-07-26T16:32:12Z,48uVqq6sFCtoDsbjhcuk4yjRiSq4kSqZCpDp3hi7m3G3,buy,0.488888888,1588321.781195,3.078021681678233e-07,296.7717458327371,22102.703444609477
4isYhY9P5cC6JPvPZ5kEec9xySr6ijWchqEawK5RaLwTuYhokeWUxR698mWmB6PhYsMAYj4L3e7RvruQ86xRws9a,1785083532,2026-07-26T16:32:12Z,6YVGVTZ2CE4r83DpwXcpKtA47JLubu55G2n89VmAQtCq,sell,0.243003269,785479.049953,3.0936951025560817e-07,298.282920528087,22215.251376187647
4xsdjXW1WdHDYzoRDmQQDgSeMDcLy6LqHey6HHEiXFRVHdJw3R4CTc9d9Qn1d9jH8FvZ4M5qqx5PEACX8nqebnFj,1785083532,2026-07-26T16:32:12Z,62YSi9Kg2z25q1zHhR8LDeUjr3Dh2gb7FkfScuwhgMWD,buy,0.000977777,3192.319186,3.0629048758284156e-07,295.3142379502654,21994.152462425987
5oUwfSoFSSq5kAnfgaMvJdd9Lf5mFqBYtf19NaJ3Gg2GzSJB9XrdCs7cPGbVARr3rkY4PmjH2TrSfVakCswivt2B,1785083532,2026-07-26T16:32:12Z,5ajog5xEVyZsbfVfZ1X6DrWKiq6EhXdfCtA1zf1jLDe3,buy,9.7777e-05,319.22617499995977,3.0629380563800047e-07,295.3174370993427,21994.390725819736
