tx_hash,block_number,block_time,block_time_utc,wallet,side,eth_amount,pool_token_amount,trader_token_amount,price_eth_per_token,eth_usd,mcap_usd,attribution,tx_from,log_index
0xe09a23861e202490fca7204b2a44d0cf01829d38d223232a5f84d82902b5fc4d,48630389,1787953585,2026-08-28T21:46:25Z,0xb45d8b677af3c266536161096a9fc323056ac20d,sell,0.08570621112244788,195437.10350193048,305370.47422176634,4.38536028147804e-07,2428.3340386231307,1064911.9643139038,single,0x4337050608d02173feea2e27ba65a1af0f948538,12
0xcd68192dbd2627f1de1757b03146c6e7b7d9e771ff9aa2345ddc05823f25703b,48630405,1787953586,2026-08-28T21:46:26Z,0x58235718437388825f5d1ddcb15946986e712ad3,buy,0.09781132108672529,222901.69447239724,312903.53848087444,4.3880923076086186e-07,2428.3340386231307,1065575.3915186329,single,0x344daadde53a81f95bcc46a99d39107a509251a1,3
0x907a3ee2da7812ffe8529cc53a6a0bc628b3e77716e8773c15ccf196cee2e613,48630419,1787953588,2026-08-28T21:46:28Z,0x6c399c131a4052f315968bf51fbc75ffecab82a9,buy,0.1,225582.78087042575,221071.12525301724,4.4329624634532627e-07,2428.3340386231307,1076471.3641942204,single,0x6c399c131a4052f315968bf51fbc75ffecab82a9,19
0x29bc483ce45f3c2fcb9ec412be288dbce8a05f0bd327f5b5ad217d7f63581cda,48630436,1787953589,2026-08-28T21:46:29Z,0x5e3dfa3a6a9367097faddadb42ee5c683931e83f,sell,0.004612835126652749,10354.96,10354.96,4.4547107151092323e-07,2428.3340386231307,1081752.5661718936,single,0x5e3dfa3a6a9367097faddadb42ee5c683931e83f,63
0x1691325a43ac5e300252d427f873486379bc807326b92feac9996b1bfa545028,48630456,1787953592,2026-08-28T21:46:32Z,0x37abdeef28b693d0054cd24c23d44ff5b6754423,buy,0.18389,409046.5627200558,400865.6314656547,4.495576219420551e-07,2428.3340386231307,1091676.0756843612,single,0x37abdeef28b693d0054cd24c23d44ff5b6754423,48
0xc0a0035f43eef20f59159997096f36247272b276763a5b21352013a569daa6ba,48630457,1787953592,2026-08-28T21:46:32Z,,sell,0.020399642245511045,45000.59459321213,,4.5331939344170614e-07,2428.3340386231307,1100810.9134624864,zero_net_party,0xd71212029c174836ccf1cae90f4723d43d036223,17
0x90bc3f7906f0b9c1f00f0be7914ebffdeff48cdcb4021698cf3622ca409b7083,48630493,1787953595,2026-08-28T21:46:35Z,0x196dc747af20bcc42b3b550b5ba0a9612ccfc0f9,buy,0.0099,21850.539606586226,21413.5288144545,4.530780556566176e-07,2428.3340386231307,1100224.8647041498,single,0x196dc747af20bcc42b3b550b5ba0a9612ccfc0f9,94
0x4e4034b89b5ca706b6cd87e691d9b29b58fde49914da75ef67a435ea93cfe9f8,48630499,1787953596,2026-08-28T21:46:36Z,0x95442c763cc5f114426bf2c975eaf7526fc4c3db,sell,0.004151797786705535,9160.8647856357,9160.8647856357,4.532102463967794e-07,2428.3340386231307,1100545.8679780755,single,0x4337007ab182ebe9cdb0bc4b96734c32176d44cc,9
0x6f6ebaa7094632a5421558bfb2315893a34a88bcabbc26742cd706c9e58bf853,48630502,1787953596,2026-08-28T21:46:36Z,0x54e12100571faa3c1c85caf01cd2209c209663df,sell,0.005343936109484033,11796.978869525217,11796.978869525215,4.5299192009988785e-07,2428.3340386231307,1100015.6987998073,single,0x4337054681fb21ecd8576720eee873f5358ee061,58
0x0f120a07ad0c9e36c17b031d40225c25a6eb51c286cb1faff83ee83bbca06f43,48630561,1787953602,2026-08-28T21:46:42Z,0x2a40b41a6166b5978fda1debdd24538f72e665fd,sell,0.000503571694754953,1111.9870669395245,1111.9870669395245,4.5285751042133273e-07,2428.3340386231307,1099689.3072022514,single,0x2a40b41a6166b5978fda1debdd24538f72e665fd,4
0xef519c800e6197039c37184895abeb1b55b598516c85fe9b3fdbfe3839ff88ea,48630587,1787953605,2026-08-28T21:46:45Z,0x4e7b97ea708a4ed1e81a94cbd82bd9e6bcfe89bd,sell,0.001562144491215626,3449.8893343770933,3449.889334377093,4.5281002948394125e-07,2428.3340386231307,1099574.007625798,single,0x43370606d17d51d3c34c2319c5f8f1411e18a4ab,80
0xdf42fe93852fcd3e89f6aa7b7ba0ad9210b1fc35638552d468b47086f636b0e7,48630704,1787953617,2026-08-28T21:46:57Z,0x2ec0761ee4bf21d6d83face1f936f6d510ce5fbb,sell,0.00415195750333522,9171.9745222929,9171.9745222929,4.5267870001641407e-07,2428.3340386231307,1099255.0958095274,single,0x4337031ade3a53d10121f350369907076b6d32a4,18
0xbb90e41c78e4449fb66366523f549aa1a424cc8f6cde2e5a6fb4a0aff0685400,48630706,1787953617,2026-08-28T21:46:57Z,0x2fa8da05d22a0a07ca846310fe4232fba3253266,buy,0.044842897266697115,98857.01291628777,243388.34174124236,4.536137188837592e-07,2428.3340386231307,1101525.6339518565,single,0xada5bb90d0de0bd1b6f3938708f49295a8d1f7cb,64
0x2736694c21ddbaa0499ec397513f13ff8637053e4e14a10a1f8d66ad71d32bad,48630714,1787953618,2026-08-28T21:46:58Z,0x8dc0b2384ee8cae3a90a9a50b25199074faf46b5,sell,0.18338410015769357,407137.51814095525,407137.5181409553,4.504229946555898e-07,2428.3340386231307,1093777.4897007332,single,0x8dc0b2384ee8cae3a90a9a50b25199074faf46b5,11
0xe1f06d3075f50e8ea1183cc63996c764948c218af3f17104335759639afda7a8,48630716,1787953618,2026-08-28T21:46:58Z,,buy,0.01015169340186816,22737.664593967107,,4.464703646196658e-07,2428.3340386231307,1084179.1836424149,zero_net_party,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,2
0x9037a068831f03de322460b797fd69f59260fb5250ba9206b932029d9cbe7ff2,48630733,1787953619,2026-08-28T21:46:59Z,0x1f739e854dfebfec3914e75eac504520b417e7c4,sell,0.003867916920391328,8660.5402394876,8660.5402394876,4.46613815470266e-07,2428.3340386231307,1084527.5302257966,single,0x43370473d8d9527c84d8cc9464dbbed89085dddf,113
0x2a1d16a5f4131d3c503a1def04c91dfe912d670d8b6477f0a1f10ed92107c2a0,48630753,1787953622,2026-08-28T21:47:02Z,0xaaaeca7765d888d4488f29cd01ff8cc08dfa71a7,buy,0.019904967969499004,44532.1372027623,44693.15086649157,4.469798491563147e-07,2428.3340386231307,1085416.3822849116,multi_matched,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,22
0xf5af7e3f321e84a264013d56d3baeceb91d364ce5fc7314fa3965b0991f8c540,48630773,1787953624,2026-08-28T21:47:04Z,0x846bb9d89fca2a40987d61fb0c0894a098e5bc00,sell,0.000172000653177142,384.4185347470292,384.4185347470292,4.4743069761276964e-07,2428.3340386231307,1086511.1929379816,single,0x846bb9d89fca2a40987d61fb0c0894a098e5bc00,13
0xf0fb4e5c09cff883d6cd66423e171d62c17d7e59d8fbedebd5c13018899125d7,48630842,1787953631,2026-08-28T21:47:11Z,0x40f4cd2120437bc01ec4523c916d81ddb91430d4,sell,0.12310904966810832,276889.6898555205,443023.5037688328,4.446140617671461e-07,2428.3340386231307,1079671.460239648,single,0x43370146366cfea21302962ae3a558d72bbcc487,17
0x19150fcd173441b5e01cc142437bb2225d0166ccafeed386f9bd3c1bd647b522,48630861,1787953633,2026-08-28T21:47:13Z,0x490562b3fcb3be17d8321a0ff4ee343efe90f7b4,buy,0.04374245214623991,98783.31496568487,96807.64866637115,4.42812150629234e-07,2428.3340386231307,1075295.818088882,single,0x490562b3fcb3be17d8321a0ff4ee343efe90f7b4,14
0x69be6eb65b6adf5f2af2f3d95e752e048af34c7dbcaf99c6c88ff20b9cc3ccc8,48630927,1787953639,2026-08-28T21:47:19Z,0xa67b80d4d2b960164636a351b471d52930698cac,sell,0.017569500078233238,39623.80394198496,39623.80394198495,4.434077077495526e-07,2428.3340386231307,1076742.029716096,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,7
0x316564b4dface957ecb0a9c4dd16a8a1b42d8b2dcff8b8cd25b0ca314d61f480,48630957,1787953642,2026-08-28T21:47:22Z,0x21fc77c23aaac18cdc21be29bbaabfdb9d6587c1,sell,0.39381230575437737,907286.063732058,907286.063732058,4.3405527925168153e-07,2428.3340386231307,1054031.2092509267,single,0x21fc77c23aaac18cdc21be29bbaabfdb9d6587c1,1
0xe512d9a1cebed8b29a7385f50add0c325019764393b15abd3da6ce43a43a05fe,48630958,1787953642,2026-08-28T21:47:22Z,,buy,0.01380379003242171,32434.426619794416,,4.2559069084937637e-07,2428.3340386231307,1033476.3611106743,zero_net_party,0xd71212934e832ca1d1adca7c6aab03642edd3279,10
0xe4491ea2a58e63ca035a2156ffbc075cc82767b451890696800123297f88116e,48631004,1787953647,2026-08-28T21:47:27Z,0xbfcbad992108c6db56ca31bd6711984233890914,sell,1.0157725118247602,2518927.4087952115,3148659.2609940143,4.0325596850391113e-07,2428.3340386231307,979240.1945959845,single,0x4337050608d02173feea2e27ba65a1af0f948538,25
0x9c9a245b48a3b6684f938384aed6e785221c0663b19e7f4e5bd72cd523296c85,48631005,1787953647,2026-08-28T21:47:27Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,buy,0.000633318697598976,1658.6375594185067,1625.4648082301367,3.8183067421975416e-07,2428.3340386231307,927212.4231982485,single,0xf3030b6dbd04984b72210448d4526e7bb0965aa9,21
0xf9aab9b6b92739ad8d9145017aff7dee81e040fec79a565f8051dcfccded3df0,48631056,1787953652,2026-08-28T21:47:32Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0198,51796.94182877599,50761.00299220047,3.822619502412406e-07,2425.377962694917,927129.7100918859,single,0x49bed5f5c47074911253c68ad87e082129e758ff,11
0x67acbe6391a30fc23ecec0358c1241c50ec11e0bb5b257ac8843c8a4bba6059d,48631093,1787953656,2026-08-28T21:47:36Z,0xad9bf39ef3a925d03fa0859da04226a66445b26a,buy,0.002,5225.7173391728875,5108.399984908456,3.8272257571370186e-07,2425.377962694917,928246.9009618495,multi_matched,0xad9bf39ef3a925d03fa0859da04226a66445b26a,41
0xb150c517e71510749f95bca892af5893a320fe5b29fb57f59d0c27accb2e686f,48631160,1787953663,2026-08-28T21:47:43Z,0x4850127a06f390d78d45b8e402f1e7234c49ea4f,sell,0.011958691723395379,31263.562146120436,96195.57583421671,3.825121292161955e-07,2425.377962694917,927736.4886644713,single,0x4337012eaf1f862b8dbdc6b62a01782ae01ef038,65
0x2bac735a93d884b7e0d3dd8620cc5581080120858fcbf23a624ffb1543485c55,48631204,1787953667,2026-08-28T21:47:47Z,0x6136a87cbc3a7d843d803c06d1f0307d716c9d17,sell,0.03538213496687545,92741.77263038357,97633.1957367971,3.815123860947612e-07,2425.377962694917,925311.7337293884,single,0x4337003fcd2f56de3977ccb806383e9161628d0e,7
0xcfc7de21cf79466bd80972e2dfae99cb8690c86dcd7ac66ff2ed12f1a92f82a9,48631215,1787953668,2026-08-28T21:47:48Z,0x2fa8da05d22a0a07ca846310fe4232fba3253266,sell,0.06079737557227645,160210.1200039926,243388.34174124236,3.7948523832802394e-07,2425.377962694917,920395.1342088178,single,0x43370250bfc02c7f085cb105558da41e9cdb2d79,40
0xed2aa398a1fa8f85c2caab8a3e9b3d8413d5913767028875ab3d71ea96f4ded7,48631216,1787953669,2026-08-28T21:47:49Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0198,52294.616951342316,51248.72461231547,3.7862405643821756e-07,2425.377962694917,918306.4426314095,single,0x49bed5f5c47074911253c68ad87e082129e758ff,24
0xb6a9e83da6901d8db3299da3fe1a3ede91f030a6afd7f57eff5c2bd36394dfef,48631218,1787953669,2026-08-28T21:47:49Z,0xf204401497fab3f37700a671bae2eaab3062f49a,sell,0.6218145231436467,1699112.2171887641,2192685.7880871906,3.659643647153917e-07,2425.377962694917,887601.9053123563,single,0x43370483638fd43f9a9ed2884c028bfa4e546ca5,16
0xb1b8a53f1204d0d20c7d263e6d9a39f82853b579f63d9090cfa902e90210eb2f,48631244,1787953671,2026-08-28T21:47:51Z,0x287db18d21e0c835d2b8ad7cadac6926a32dd7ff,buy,0.03241145830921604,91558.44865865802,190056.4896060844,3.539974604643012e-07,2425.377962694917,858577.6394600814,single,0x370a7e2d300c14d79d4a7ee07aaca46c4b3012cf,34
0x429d0444607dbd735f22b6c557a05648604f624143a5a217cec42352629a8781,48631265,1787953673,2026-08-28T21:47:53Z,0x95a81bb0066cc36386508e456f13bd2c37116fb0,sell,0.5063397616718608,1470391.2302726484,1892822.009152465,3.443571691990929e-07,2425.377962694917,835196.289471485,single,0x43370108f30ee5ed54a9565f37af3be8502903f5,39
0x3350e7a1f8678d0dbca94e6c74b6346b2a7213ba8c623c3f8a0b41ed4433acb8,48631315,1787953678,2026-08-28T21:47:58Z,0x1e28d9d8946e471c6e95aeb80df3338f54ef1821,buy,0.099,294369.5145362265,288482.124245502,3.3631199941329726e-07,2425.377962694917,815683.7119668771,single,0x1e28d9d8946e471c6e95aeb80df3338f54ef1821,0
0x266525e9eaf0b91232bc7f63a48ce521c9f4d792ba9fad70ba3a842b7a3b4ecb,48631321,1787953679,2026-08-28T21:47:59Z,0x1fa912ac559c476665a10f04087b126c279e099e,buy,0.0001,295.61247113727393,289.7002217145284,3.3828072142992534e-07,2425.377962694917,820458.6069606792,single,0x1fa912ac559c476665a10f04087b126c279e099e,3
0x0f665ce4412152d85d97e01924a7e102ea5150e827449522461192f198b0038b,48631323,1787953679,2026-08-28T21:47:59Z,0x05e30668bfb3f35e6e2c0d6666bfaee3e219684f,buy,0.022625318211050686,66794.1198810708,119938.54751549961,3.3873218557765016e-07,2425.377962694917,821553.5781555178,single,0x05e30668bfb3f35e6e2c0d6666bfaee3e219684f,93
0xf7cba0fc7f29788171ab6cc1cbe145fcbcc8a6b883207e0eefb99b22ea861d4b,48631401,1787953687,2026-08-28T21:48:07Z,0x2fa8da05d22a0a07ca846310fe4232fba3253266,buy,0.04155111258683849,122205.98558894423,140922.45503022065,3.400088169707258e-07,2425.377962694917,824649.8918027679,single,0x331d9a049d496385998067abf6cbb6371c8d2466,19
0xc15d9498a3f9d4e639f744be9967ecd3756e0e68a5ab56dabafef50dd62432d0,48631404,1787953688,2026-08-28T21:48:08Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0198,58025.001321049276,56864.50129462829,3.412322197193524e-07,2425.377962694917,827617.1058687874,single,0x49bed5f5c47074911253c68ad87e082129e758ff,6
0xc6358b247e99db0f42b7a1bb6991205bf9dfe328b52f14329fcd7e18c500754f,48631447,1787953692,2026-08-28T21:48:12Z,0xf435db62072e0da191b21acad389aa74a5202d42,buy,0.0199,58182.916304968894,57019.25797886952,3.4202479462688116e-07,2425.377962694917,829539.3995832924,single,0xf435db62072e0da191b21acad389aa74a5202d42,18
0xf2854dc1fe2d1b84784d1eff803c740e2b6ce1fe26a648dff9cc71caecbce0df,48631464,1787953694,2026-08-28T21:48:14Z,0x65720bb1f5d0bad279e6fb3e03b116771d0321fc,buy,0.2544792196902216,732295.5462230844,844766.1660393212,3.475088999280869e-07,2425.377962694917,842840.4277259354,multi_ambiguous,0x2bb27b73c602643f42471d4751fe4fc4eebefbd1,27
0x5734a1b18000eb96c9a4395953239343a01e0180686833337a4f1cd6987f8d37,48631476,1787953695,2026-08-28T21:48:15Z,0x8ed36543e4b6b9c92c74207344e2f0e2730329ec,buy,0.0198,56079.14374930865,54957.56087432247,3.5307243791938425e-07,2425.377962694917,856334.1101646437,single,0x8ed36543e4b6b9c92c74207344e2f0e2730329ec,2
0xc5252a0585c1a7c7740e08737c871d63f65a769cefa7a9dd3772fae1dae1fe36,48631500,1787953697,2026-08-28T21:48:17Z,0x5d2f3b43e2b40c10cf4a20e7b623744f84bb0332,buy,0.05056500080280856,142636.97188603936,179876.17156381297,3.5450136198353794e-07,2425.377962694917,859799.7911002067,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,14
0x02c35035a7c70df85fbfd3b1930628e8d0b74a32687323b4e1662a277d18f3c2,48631507,1787953698,2026-08-28T21:48:18Z,0x31d59c1bffe4440822b0ac6f9d5fd65eb5c0309c,buy,0.0740926028210209,207518.95064602263,326031.73520030006,3.5704017676633805e-07,2425.377962694917,865957.3765257741,single,0x344daadde53a81f95bcc46a99d39107a509251a1,18
0x8bef4fc14cf02428f76c575297aed6471f8e597a15020de20e1408e6f9094b61,48631514,1787953699,2026-08-28T21:48:19Z,0xeb1aab5240b52bb6360803d2708d7f95d95a4fd8,buy,0.198,546048.4027628619,535127.4347076047,3.6260521777588187e-07,2425.377962694917,879454.704351815,single,0xeb1aab5240b52bb6360803d2708d7f95d95a4fd8,16
0x84a2e691e1a9713892f2e1286d819561770e47a49a7eddd945ab94de06be3124,48631520,1787953699,2026-08-28T21:48:19Z,0x1fa8f6efd0c94b8dad70e2d6b0d8af65565201ba,buy,0.04975,135289.6199864725,132583.82758674305,3.677296159526094e-07,2425.377962694917,891883.3067617242,single,0x1fa8f6efd0c94b8dad70e2d6b0d8af65565201ba,43
0xc94991e554f069647049b36d8d21227e1a90bd9ae9520066597bea8cd085f810,48631577,1787953705,2026-08-28T21:48:25Z,0xac70a03f8689876ec6bf15ca779e29453eefce23,buy,0.020417706565013526,55304.80782834054,54198.71167177373,3.691850196530404e-07,2425.377962694917,895413.2108235741,single,0x18dd3c14e34c1bc379f7538068c59160d9f68e25,46
0x9697377b848df6163ed0909f2ac05b0ab075764b34bfb7ad886695bc97833d66,48631585,1787953706,2026-08-28T21:48:26Z,0x28baaa599c0045fea985bff215bc8b4322ad7d2f,buy,0.03618674481612641,97706.82925652599,95752.69267139546,3.7036044554387627e-07,2425.377962694917,898264.0628759884,single,0xca7ded7e4f4ba8ab3b10009236ae6d1b95094589,33
0x3364a1a0dee5b732d3ad8808fea5c5454b2d7367c726ee678ae48d340b0f18cf,48631595,1787953707,2026-08-28T21:48:27Z,0xd6f3358b387c1ece37e3e989aa32edca7af76b89,buy,0.007413886370372987,19969.1133147104,19569.73104841619,3.712676799180408e-07,2425.377962694917,900464.4491340865,single,0x919968a4238a54b381f022a360260ef5d7e015ac,19
0xde00d6ddff61e65e17b11352a4f80a315c316e9b3e4efd67fe34f06616912f4d,48631645,1787953712,2026-08-28T21:48:32Z,0xd7daab383b0dc22ede0965de82c4913a0996fdab,buy,0.09009004263773879,241335.86338634405,274167.64760135126,3.732973681309751e-07,2425.377962694917,905387.2101968789,single,0xca7ded7e4f4ba8ab3b10009236ae6d1b95094589,34
0xf8cb118787e33eff4c9b419378a51138fd06523f9a2650537f01f06553d1eb3f,48631660,1787953713,2026-08-28T21:48:33Z,0x7e21388fe9f7ba4e565ae89e244f328dffb68b04,buy,0.00398,10605.825478903773,10393.708969325698,3.752654621666824e-07,2425.377962694917,910160.5820995948,single,0x7e21388fe9f7ba4e565ae89e244f328dffb68b04,7
0x22eb8fbcba74ed70c59bd6afe6c76979576f6ec999d615f0e1b9f084fb7bb7d9,48631662,1787953714,2026-08-28T21:48:34Z,0xa5700bad1b11cf74a8578dd5b763bed40e250d21,sell,0.28010453232911203,758089.910906873,1010786.5478758307,3.6948721820348995e-07,2425.377962694917,896146.1565281927,single,0xa5700bad1b11cf74a8578dd5b763bed40e250d21,6
0x5a8e3b61e7135a4e5c21d3f58c277e66683083276184ffd02bd688cb3a96a337,48631674,1787953715,2026-08-28T21:48:35Z,0x1fa912ac559c476665a10f04087b126c279e099e,sell,0.000105368331295793,289.7002217145284,289.7002217145284,3.63715052312329e-07,2425.377962694917,882146.4725787516,single,0x1fa912ac559c476665a10f04087b126c279e099e,99
0xe1c17b90622b7f9150d9ac538669a73c725e1f27332c359f79b8e50a29879d9b,48631684,1787953716,2026-08-28T21:48:36Z,,buy,0.0762124374535212,208639.54249915713,,3.6528280564950477e-07,2425.377962694917,885948.8669736793,zero_net_party,0xd83e60d273fd0cb3b05c2611db940fecb7b6ca64,108
0xaf50486566f206e9c940fdfeecaf4f7f8328a029be5b833b9586acfd36835f5f,48631692,1787953717,2026-08-28T21:48:37Z,0x863fa63bceb1080f8bf0f0db042b14868eadc5fd,sell,1.0678444857801315,3097286.6705428706,3996498.9297327367,3.447677271645531e-07,2425.377962694917,836192.0477133208,single,0x4337021d22bcd0775a0fd1b4a6665051dc15d995,20
0xb34ca4acc49c930f030550d4bfa4faa90454c76c69e556d879a3fa1b3afe2533,48631694,1787953717,2026-08-28T21:48:37Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,buy,0.000386079372493446,1191.5446247647728,1191.5446247647726,3.240158735722242e-07,2425.377962694917,785860.9593254151,single,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,13
0x3d726df103235a8e0b3c2599c8e5ca532e7532042f11f3233f3640a6a34e2b29,48631735,1787953721,2026-08-28T21:48:41Z,0x6c85391fbb06ab081ebacba87f9f6070ced7af60,buy,0.004957438686833906,15295.092860257515,14989.191003052363,3.241195546916373e-07,2425.377962694917,786112.425227587,single,0xada5bb90d0de0bd1b6f3938708f49295a8d1f7cb,15
0x8eebeedb9192a07068c8c014e2c903647349425979320f86713463a0425631d0,48631776,1787953725,2026-08-28T21:48:45Z,0xeb1aab5240b52bb6360803d2708d7f95d95a4fd8,buy,0.099,303550.94816064887,297479.92919743585,3.2613965003201386e-07,2425.377962694917,791011.919948679,single,0xeb1aab5240b52bb6360803d2708d7f95d95a4fd8,26
0x43a0020c7539fbe6803e9ab39ae9db1244eb12b8516d4cd02e36152f2c83d6ac,48631798,1787953727,2026-08-28T21:48:47Z,0xc0f602ed5b2f827cad3ede694d06690d9b6d87a7,buy,0.00352557228037537,10743.93710907716,10529.058366895617,3.2814528273780966e-07,2425.377962694917,795876.3373145764,single,0xf70da97812cb96acdf810712aa562db8dfa3dbef,63
0x61d010e016e0cf3979fb98150f7d8b67bf29c463f0e2b21910a00512ce645b85,48631841,1787953732,2026-08-28T21:48:52Z,0x1fa8f6efd0c94b8dad70e2d6b0d8af65565201ba,buy,0.04975,151129.540919619,148106.95010122663,3.291877927853989e-07,2425.377962694917,798404.8182098872,single,0x1fa8f6efd0c94b8dad70e2d6b0d8af65565201ba,12
0xdf6bce27aab357a3a05df1bb784fba8ed2f76a82a8f4c6e767ae11d1a2de2562,48631852,1787953733,2026-08-28T21:48:53Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0297,89796.705116553,88000.77101422194,3.3074710215091336e-07,2425.377962694917,802186.7327820299,single,0x49bed5f5c47074911253c68ad87e082129e758ff,5
0x9b36cb0f451460c3eb02a5fb7ae0f292c9166cd7b5f2934835c2b50a1bb660cd,48631852,1787953733,2026-08-28T21:48:53Z,0x6f166275a087f492fe3faf79e0f2d2164db44694,sell,0.01515834387924687,45791.03489729032,122141.99759213209,3.3103300489379987e-07,2425.377962694917,802880.1549941009,single,0x43370460d26b10de805d4cdfe4d331adb7219ffe,18
0x8d34a482a0e629d313ce66f3be67c0469b9f55fccbeb7dbd3054e3cc2a86de56,48631860,1787953734,2026-08-28T21:48:54Z,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,buy,0.14036906593979864,420906.1494032408,412488.02641517605,3.33492552054213e-07,2425.377962694917,808845.4864751758,single,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,0
0xb9bed864731ddef442ca65f81450e802b00dc9ef5836daef98bbb37b9a8056a9,48631862,1787953734,2026-08-28T21:48:54Z,0xd50a8cf2005b2f9d8237d58aec79bba7645eb9ab,buy,0.6419233601537206,1839388.1494823503,2311030.7599886106,3.48987439292992e-07,2425.377962694917,846426.4445185531,single,0x2bb27b73c602643f42471d4751fe4fc4eebefbd1,29
0x9c68e5889c494464081f556c89b6b4bee89529e17280421ffeead63341eadf1e,48631864,1787953734,2026-08-28T21:48:54Z,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,sell,0.14813996804547022,412488.026415176,412488.02641517605,3.591376199035773e-07,2425.377962694917,871044.4688888398,single,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,32
0x63fab7f326f233ddccfef1e4829f2c5ffdae51267db71c8a6509d6233968c8a9,48631891,1787953737,2026-08-28T21:48:57Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0198,55536.59885792569,54425.86688076718,3.565216525169748e-07,2425.377962694917,864699.7592382454,single,0x49bed5f5c47074911253c68ad87e082129e758ff,2
0xc9748d4b120d8c210ae95a49c4251e3c92a21fb27247afd9a4d7521bfe38094b,48631897,1787953737,2026-08-28T21:48:57Z,0xa761674b5ae150943368254ee7578c302d64ec5c,sell,0.0388026255529954,108955.16440256534,189487.07107702325,3.5613388099372915e-07,2425.377962694917,863759.2667312048,single,0xf70da97812cb96acdf810712aa562db8dfa3dbef,19
0xab357c446138c1d20c29cbb598e1be75d5a3e86583d4439b9c969bb65f41924e,48631940,1787953742,2026-08-28T21:49:02Z,0x49bed5f5c47074911253c68ad87e082129e758ff,buy,0.0099,27844.545589517053,27287.65467772671,3.5554539642863356e-07,2425.377962694917,862331.969235636,single,0x49bed5f5c47074911253c68ad87e082129e758ff,24
0x98a6b4b7d6d225684b68cecf70338f1ea20333c17dfbe2f4f26294f9a4d22812,48631966,1787953744,2026-08-28T21:49:04Z,0xb0444cd886b6a72daaf6a5b304ec4284cec9384f,buy,0.03231718365512884,90675.33128424948,88861.8246585645,3.5640546549337405e-07,2425.377962694917,864417.9617916532,single,0xb0444cd886b6a72daaf6a5b304ec4284cec9384f,21
0x5147e1556dab7759b80f35a41822c3c3d3d3b473e511711504108f31b14a62af,48631968,1787953744,2026-08-28T21:49:04Z,0xd50a8cf2005b2f9d8237d58aec79bba7645eb9ab,buy,0.668329175577835,1802856.0397083792,2714255.9121680507,3.707057917314022e-07,2425.377962694917,899101.6579087145,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,25
0xf8514bee79ddd5ebe10f49eec5ee0aa3959f0fe7ae85f921fe90ef25ac998f5d,48631970,1787953745,2026-08-28T21:49:05Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.000534848518734667,1389.735673016563,1417.5303864768944,3.8485629254498715e-07,2425.377962694917,933421.9707430799,single,0x96a39140986ff77622fce7f14b28eb9acb7d86f5,77
0x1986867080c90b571ffc0f2dcfa13c6b8bd6fbbaa5f6cee94ac02e8b9d4ef684,48631978,1787953745,2026-08-28T21:49:05Z,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,buy,0.14036906593979864,361944.52758690185,354705.6370351638,3.878192795886282e-07,2425.377962694917,940608.3342224775,single,0x49ff06cf1f9340d91b9e2111069651e103be1ccf,26
0xc20b0af20412491ba6d203b570b3116a1c98f65f9d1752078798e96b170ba135,48631989,1787953747,2026-08-28T21:49:07Z,0xd789f89e7cd01b2e6f53dcfd0f5a465ff647c3ce,buy,0.14036906593979864,356435.0264857235,349306.32595600904,3.9381389456521587e-07,2425.377962694917,955147.5412815342,single,0xd789f89e7cd01b2e6f53dcfd0f5a465ff647c3ce,29
0xb24ec8431fbddf8392bc145dd96b7441603d5dac6916d861005b9f85b03afa06,48631993,1787953747,2026-08-28T21:49:07Z,0xbfcbad992108c6db56ca31bd6711984233890914,buy,0.4034988867083486,995025.3217187328,1498190.5440140502,4.0551619933789687e-07,2425.377962694917,983530.0533899342,single,0xa5a5491bca93dd4c076e4906e79e7673f4a5a142,22
0xaa471f1c654d1b7f04e0672f020a9fb9749696a0f522862d58e342aadef15df6,48631994,1787953747,2026-08-28T21:49:07Z,0x276cc6175c3690bbc3866ee11dfe1d71abaf0ab3,sell,0.012780191493969646,30862.040117891353,30862.040117891353,4.141071505691132e-07,2425.377962694917,1004366.3571847131,single,0x43370402cbeba6ab53fbc8a52894537024a39269,38
